Test Description,Size,Method,Iteration,Time (ms),GC Time (ms),Allocated (MB),Copied (MB),Max Live Gen 1 (MB),Peak (MB)
DPS interface for compact regions/map on List,2^16,mapTRS.force,3,7.0,3.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.force,4,7.0,3.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.force,5,7.0,3.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.force,6,7.0,3.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.force,7,7.0,3.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.force,8,7.0,3.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.force,9,7.0,3.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.force,10,8.0,4.0,8.600837707519531,4.672882080078125,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,1,8.0,4.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,2,8.0,3.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,3,8.0,3.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,4,8.0,3.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,5,10.0,4.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,6,9.0,4.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,7,9.0,4.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,8,8.0,3.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,9,8.0,3.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRS.copyCR,10,8.0,3.0,11.132286071777344,4.6728363037109375,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,1,7.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,2,7.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,3,8.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,4,7.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,5,7.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,6,7.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,7,8.0,4.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,8,8.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,9,7.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.force,10,7.0,3.0,8.6014404296875,4.672843933105469,2.5316009521484375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,1,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,2,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,3,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,4,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,5,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,6,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,7,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,8,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,9,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRSH.copyCR,10,8.0,3.0,11.132888793945312,4.672798156738281,2.5628662109375,11
DPS interface for compact regions/map on List,2^16,mapTRST.force,1,9.0,4.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,2,9.0,5.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,3,8.0,4.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,4,8.0,4.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,5,8.0,4.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,6,8.0,4.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,7,8.0,4.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,8,9.0,5.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,9,9.0,5.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.force,10,8.0,4.0,10.601882934570312,6.602500915527344,4.4611968994140625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,1,10.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,2,10.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,3,9.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,4,9.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,5,10.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,6,10.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,7,9.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,8,9.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,9,10.0,5.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapTRST.copyCR,10,9.0,4.0,13.133331298828125,6.602294921875,4.492340087890625,13
DPS interface for compact regions/map on List,2^16,mapDpsTRL,1,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,2,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,3,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,4,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,5,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,6,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,7,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,8,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,9,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRL,10,7.0,2.0,10.131797790527344,2.1731338500976562,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,1,7.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,2,7.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,3,7.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,4,7.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,5,11.0,3.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,6,8.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,7,8.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,8,7.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,9,7.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsTRS,10,7.0,2.0,8.132362365722656,2.1731948852539062,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,1,11.0,4.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,2,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,3,10.0,4.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,4,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,5,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,6,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,7,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,8,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,9,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldL,10,10.0,3.0,16.726898193359375,3.7388687133789062,4.56585693359375,13
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,1,10.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,2,10.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,3,10.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,4,9.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,5,10.0,4.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,6,9.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,7,9.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,8,9.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,9,10.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldLS,10,10.0,3.0,14.727806091308594,3.4760513305664062,4.24053955078125,14
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,1,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,2,8.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,3,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,4,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,5,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,6,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,7,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,8,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,9,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldSL,10,7.0,2.0,11.134742736816406,2.562164306640625,2.5452880859375,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,1,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,2,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,3,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,4,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,5,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,6,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,7,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,8,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,9,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^16,mapDpsFoldS,10,7.0,2.0,9.135269165039062,2.173248291015625,0.034820556640625,11
DPS interface for compact regions/map on List,2^19,mapL.force,1,68.0,58.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,2,69.0,58.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,3,68.0,57.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,4,68.0,57.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,5,69.0,58.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,6,67.0,57.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,7,67.0,57.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,8,67.0,56.0,88.09925079345703,88.612548828125,20.0316162109375,68
DPS interface for compact regions/map on List,2^19,mapL.force,9,67.0,57.0,88.09925079345703,88.612548828125,20.0316162109375,68
